product_ID,product_type,product_name,psize,colour,invoice_no,customer_id,gender,age,quantity,price,payment_method,invoice_date,shopping_mall,clickstream_data,,Label
209.10.120.26-10.42.0.211-80-60710-6,Trousers,Wool,L,red,I110354,C288597,Female,22,5,1500.4,Debit Card,18-08-22,Mall of Istanbul,"A red coloured, L sized, Wool Trousers",,1
172.217.2.170-10.42.0.42-443-34019-6,Trousers,Wool,XL,red,I175688,C259229,Female,30,5,203.3,Debit Card,10-09-22,Kanyon,"A red coloured, XL sized, Wool Trousers",,0
10.42.0.211-10.42.0.1-24355-53-17,Trousers,Wool,XS,orange,I467431,C724217,Female,50,3,107.52,Debit Card,25-06-21,Metropol AVM,"A orange coloured, XS sized, Wool Trousers",,1
10.42.0.42-121.12.98.62-52309-80-6,Trousers,Wool,S,orange,I175461,C913425,Female,68,3,15.69,Cash,26-10-22,Kanyon,"A orange coloured, S sized, Wool Trousers",,1
172.217.11.33-10.42.0.42-443-60807-6,Trousers,Wool,M,orange,I157207,C255828,Female,49,1,300.08,Cash,22-02-22,Cevahir AVM,"A orange coloured, M sized, Wool Trousers",,0
216.58.219.202-10.42.0.151-443-49718-6,Trousers,Wool,L,orange,I193060,C219791,Male,38,5,179.2,Credit Card,18-05-22,Mall of Istanbul,"A orange coloured, L sized, Wool Trousers",,0
10.42.0.151-76.13.28.70-45033-443-6,Trousers,Wool,XL,orange,I255430,C981925,Male,51,3,121.98,Debit Card,13-02-23,Mall of Istanbul,"A orange coloured, XL sized, Wool Trousers",,1
10.42.0.1-10.42.0.42-53-28537-17,Trousers,Wool,XS,yellow,I165932,C237757,Male,44,3,121.98,Credit Card,04-03-23,Cevahir AVM,"A yellow coloured, XS sized, Wool Trousers",,0
172.217.7.2-10.42.0.211-443-57349-6,Trousers,Wool,S,yellow,I123656,C238083,Male,64,2,600.16,Cash,21-04-22,Kanyon,"A yellow coloured, S sized, Wool Trousers",,0
172.217.10.78-10.42.0.151-443-34332-6,Trousers,Wool,M,yellow,I338093,C306266,Female,31,4,1200.32,Credit Card,27-07-22,Mall of Istanbul,"A yellow coloured, M sized, Wool Trousers",,0
172.217.9.238-10.42.0.151-443-36149-6,Trousers,Wool,L,yellow,I543510,C199858,Female,34,1,1050,Debit Card,27-01-22,Kanyon,"A yellow coloured, L sized, Wool Trousers",,0
10.42.0.211-91.190.216.66-38807-12350-6,Trousers,Wool,XL,yellow,I177444,C179915,Male,40,3,900.24,Debit Card,09-01-23,Emaar Square Mall,"A yellow coloured, XL sized, Wool Trousers",,0
10.42.0.42-54.239.17.113-50272-443-6,Trousers,Wool,XS,green,I248527,C307014,Female,58,1,600.17,Credit Card,30-05-21,Viaport Outlet,"A green coloured, XS sized, Wool Trousers",,0
205.185.216.42-10.42.0.211-80-34363-6,Trousers,Wool,S,green,I103907,C280853,Male,56,4,1200.32,Cash,04-10-22,Forum Istanbul,"A green coloured, S sized, Wool Trousers",,0
172.217.11.10-10.42.0.151-443-42988-6,Trousers,Wool,M,green,I109766,C106066,Female,57,5,26.15,Cash,06-11-22,Metrocity,"A green coloured, M sized, Wool Trousers",,1
180.149.136.194-10.42.0.211-80-41012-6,Trousers,Wool,L,green,I195981,C257683,Female,38,1,600.17,Credit Card,06-08-21,Kanyon,"A green coloured, L sized, Wool Trousers",,1
203.205.158.62-10.42.0.151-80-43186-6,Trousers,Wool,XL,green,I583553,C364009,Female,55,3,35.19,Debit Card,24-11-21,Mall of Istanbul,"A green coloured, XL sized, Wool Trousers",,1
10.42.0.211-10.42.0.1-25473-53-17,Trousers,Wool,XS,blue,I225840,C325548,Female,23,3,15.69,Credit Card,20-07-21,Cevahir AVM,"A blue coloured, XS sized, Wool Trousers",,0
8.0.6.4-8.6.0.1-0-0-0,Trousers,Wool,S,blue,I478092,C606953,Male,66,2,23.46,Cash,18-03-21,Kanyon,"A blue coloured, S sized, Wool Trousers",,1
10.42.0.211-36.51.254.232-55446-443-6,Trousers,Wool,M,blue,I107322,C920331,Male,27,2,600.16,Credit Card,21-10-22,Mall of Istanbul,"A blue coloured, M sized, Wool Trousers",,0
172.217.6.238-10.42.0.151-443-53496-6,Trousers,Wool,L,blue,I307584,C140413,Female,58,1,40.66,Credit Card,24-06-22,Viaport Outlet,"A blue coloured, L sized, Wool Trousers",,0
10.42.0.211-121.12.98.62-59836-80-6,Trousers,Wool,XL,blue,I300522,C323469,Female,32,5,203.3,Credit Card,05-02-22,Mall of Istanbul,"A blue coloured, XL sized, Wool Trousers",,1
10.42.0.211-122.225.81.55-55890-80-6,Trousers,Wool,XS,indigo,I335770,C336888,Male,57,1,40.66,Debit Card,08-10-22,Forum Istanbul,"A indigo coloured, XS sized, Wool Trousers",,1
151.101.21.140-10.42.0.211-443-60352-6,Trousers,Wool,S,indigo,I273054,C148034,Male,43,5,26.15,Debit Card,26-04-21,Metropol AVM,"A indigo coloured, S sized, Wool Trousers",,1
183.79.250.123-10.42.0.211-443-60679-6,Trousers,Wool,M,indigo,I226742,C724391,Female,56,3,900.24,Cash,12-03-21,Viaport Outlet,"A indigo coloured, M sized, Wool Trousers",,1
10.42.0.151-52.94.232.32-44586-443-6,Trousers,Wool,L,indigo,I259039,C180485,Female,40,1,300.08,Debit Card,19-02-21,Istinye Park,"A indigo coloured, L sized, Wool Trousers",,1
10.42.0.151-10.42.0.1-26268-53-17,Trousers,Wool,XL,indigo,I263787,C323464,Female,60,4,20.92,Cash,14-10-21,Metrocity,"A indigo coloured, XL sized, Wool Trousers",,0
222.73.28.96-10.42.0.211-80-56965-6,Trousers,Wool,XS,violet,I301307,C326699,Male,41,5,5250,Debit Card,30-05-21,Mall of Istanbul,"A violet coloured, XS sized, Wool Trousers",,1
10.42.0.151-10.42.0.1-9495-53-17,Trousers,Wool,S,violet,I270709,C632826,Male,41,2,600.16,Credit Card,01-10-21,Istinye Park,"A violet coloured, S sized, Wool Trousers",,0
10.42.0.211-64.71.142.95-53759-443-6,Trousers,Wool,M,violet,I390879,C196337,Female,54,2,600.16,Cash,19-04-22,Mall of Istanbul,"A violet coloured, M sized, Wool Trousers",,0
10.42.0.211-23.219.23.167-49593-80-6,Trousers,Wool,L,violet,I694304,C258995,Female,42,4,162.64,Debit Card,16-04-21,Mall of Istanbul,"A violet coloured, L sized, Wool Trousers",,0
10.42.0.211-104.244.42.2-34816-443-6,Trousers,Wool,XL,violet,I613571,C246847,Male,56,3,900.24,Cash,19-01-22,Mall of Istanbul,"A violet coloured, XL sized, Wool Trousers",,0
10.42.0.211-10.42.0.1-35755-53-17,Trousers,Relaxed Leg,XS,red,I320883,C282894,Female,32,4,4200,Credit Card,08-08-21,Mall of Istanbul,"A red coloured, XS sized, Relaxed Leg Trousers",,1
172.217.9.225-10.42.0.211-443-51772-6,Trousers,Relaxed Leg,S,red,I306290,C125304,Male,59,2,600.16,Cash,02-02-22,Mall of Istanbul,"A red coloured, S sized, Relaxed Leg Trousers",,0
192.229.173.173-10.42.0.211-443-48519-6,Trousers,Relaxed Leg,M,red,I440435,C496516,Female,50,5,26.15,Cash,02-09-21,Metrocity,"A red coloured, M sized, Relaxed Leg Trousers",,0
10.42.0.211-10.42.0.1-8286-53-17,Trousers,Relaxed Leg,L,red,I321342,C831048,Male,23,1,300.08,Credit Card,02-03-22,Kanyon,"A red coloured, L sized, Relaxed Leg Trousers",,0
180.149.134.141-10.42.0.211-80-57822-6,Trousers,Relaxed Leg,XL,red,I273975,C208819,Male,50,5,203.3,Credit Card,01-03-21,Emaar Square Mall,"A red coloured, XL sized, Relaxed Leg Trousers",,0
10.42.0.151-52.216.64.219-59668-443-6,Trousers,Relaxed Leg,XS,orange,I337040,C804531,Female,55,5,26.15,Credit Card,15-12-22,Kanyon,"A orange coloured, XS sized, Relaxed Leg Trousers",,0
169.47.5.206-10.42.0.151-443-49400-6,Trousers,Relaxed Leg,S,orange,I223697,C237182,Male,62,3,121.98,Debit Card,25-04-21,Istinye Park,"A orange coloured, S sized, Relaxed Leg Trousers",,1
172.217.12.206-10.42.0.151-443-58289-6,Trousers,Relaxed Leg,M,orange,I287998,C131599,Female,32,5,1500.4,Debit Card,24-02-22,Forum Istanbul,"A orange coloured, M sized, Relaxed Leg Trousers",,1
172.217.10.138-10.42.0.151-443-43263-6,Trousers,Relaxed Leg,L,orange,I117673,C191057,Male,37,4,20.92,Debit Card,08-03-22,Istinye Park,"A orange coloured, L sized, Relaxed Leg Trousers",,0
172.217.3.106-10.42.0.211-443-46825-6,Trousers,Relaxed Leg,XL,orange,I249964,C195284,Female,63,3,107.52,Cash,25-12-21,Kanyon,"A orange coloured, XL sized, Relaxed Leg Trousers",,1
203.130.53.126-10.42.0.211-80-42969-6,Trousers,Relaxed Leg,XS,yellow,I100760,C800785,Female,18,4,60.6,Credit Card,19-01-21,Mall of Istanbul,"A yellow coloured, XS sized, Relaxed Leg Trousers",,0
10.42.0.1-10.42.0.42-53-36842-17,Trousers,Relaxed Leg,S,yellow,I234239,C236711,Female,22,5,3000.85,Cash,03-06-22,Kanyon,"A yellow coloured, S sized, Relaxed Leg Trousers",,1
10.42.0.211-104.192.108.27-42231-80-6,Trousers,Relaxed Leg,M,yellow,I125122,C118689,Male,51,4,2400.68,Cash,19-07-22,Cevahir AVM,"A yellow coloured, M sized, Relaxed Leg Trousers",,1
211.144.37.229-10.42.0.211-80-45560-6,Trousers,Relaxed Leg,L,yellow,I831550,C194063,Female,52,4,1200.32,Cash,04-05-21,Istinye Park,"A yellow coloured, L sized, Relaxed Leg Trousers",,0
172.217.6.206-10.42.0.151-443-36632-6,Trousers,Relaxed Leg,XL,yellow,I898132,C210393,Male,30,2,600.16,Cash,12-11-21,Mall of Istanbul,"A yellow coloured, XL sized, Relaxed Leg Trousers",,0
172.217.12.200-10.42.0.211-443-52468-6,Trousers,Relaxed Leg,XS,green,I144412,C261316,Male,32,1,40.66,Cash,07-03-23,Metrocity,"A green coloured, XS sized, Relaxed Leg Trousers",,0
203.205.147.229-10.42.0.151-80-54880-6,Trousers,Relaxed Leg,S,green,I264104,C177823,Female,46,4,2400.68,Cash,04-04-22,Istinye Park,"A green coloured, S sized, Relaxed Leg Trousers",,1
8.41.222.241-10.42.0.211-443-43982-6,Trousers,Relaxed Leg,M,green,I203031,C748439,Male,31,5,75.75,Cash,14-04-21,Mall of Istanbul,"A green coloured, M sized, Relaxed Leg Trousers",,1
205.204.101.196-10.42.0.42-443-53378-6,Trousers,Relaxed Leg,L,green,I147481,C245715,Female,30,5,26.15,Cash,16-12-21,Istinye Park,"A green coloured, L sized, Relaxed Leg Trousers",,0
192.229.173.173-10.42.0.211-443-40174-6,Trousers,Relaxed Leg,XL,green,I293034,C220780,Male,24,4,20.92,Cash,16-09-21,Mall of Istanbul,"A green coloured, XL sized, Relaxed Leg Trousers",,0
10.42.0.42-104.192.110.245-39324-443-6,Trousers,Relaxed Leg,XS,blue,I252678,C126392,Male,25,2,10.46,Cash,24-04-21,Istinye Park,"A blue coloured, XS sized, Relaxed Leg Trousers",,0
169.47.40.147-10.42.0.211-5222-38871-6,Trousers,Relaxed Leg,S,blue,I257579,C149849,Female,25,1,300.08,Cash,08-09-21,Istinye Park,"A blue coloured, S sized, Relaxed Leg Trousers",,0
151.101.21.140-10.42.0.211-443-56709-6,Trousers,Relaxed Leg,M,blue,I257208,C168310,Female,31,3,35.19,Cash,15-06-22,Metrocity,"A blue coloured, M sized, Relaxed Leg Trousers",,0
174.35.73.93-10.42.0.211-80-49256-6,Trousers,Relaxed Leg,L,blue,I255446,C126647,Female,54,5,3000.85,Credit Card,17-02-21,Zorlu Center,"A blue coloured, L sized, Relaxed Leg Trousers",,0
216.58.219.202-10.42.0.211-443-55876-6,Trousers,Relaxed Leg,XL,blue,I854848,C278752,Female,57,3,3150,Debit Card,06-05-21,Cevahir AVM,"A blue coloured, XL sized, Relaxed Leg Trousers",,0
172.217.6.238-10.42.0.151-443-45675-6,Trousers,Relaxed Leg,XS,indigo,I213167,C111668,Male,25,1,300.08,Credit Card,28-07-21,Mall of Istanbul,"A indigo coloured, XS sized, Relaxed Leg Trousers",,1
172.217.12.206-10.42.0.211-443-42806-6,Trousers,Relaxed Leg,S,indigo,I316677,C119364,Female,44,4,60.6,Cash,21-09-22,Mall of Istanbul,"A indigo coloured, S sized, Relaxed Leg Trousers",,1
10.42.0.211-77.234.44.201-44724-80-6,Trousers,Relaxed Leg,M,indigo,I328733,C158114,Female,43,3,900.24,Cash,07-08-21,Mall of Istanbul,"A indigo coloured, M sized, Relaxed Leg Trousers",,1
10.42.0.211-31.13.80.52-57746-443-6,Trousers,Relaxed Leg,L,indigo,I127144,C195508,Male,18,1,11.73,Debit Card,03-11-22,Mall of Istanbul,"A indigo coloured, L sized, Relaxed Leg Trousers",,0
10.42.0.151-10.42.0.1-53049-53-17,Trousers,Relaxed Leg,XL,indigo,I125746,C317968,Female,57,1,35.84,Cash,18-06-22,Viaport Outlet,"A indigo coloured, XL sized, Relaxed Leg Trousers",,0
10.42.0.151-125.39.83.108-36367-443-6,Trousers,Relaxed Leg,XS,violet,I994913,C809683,Female,25,1,40.66,Credit Card,07-03-22,Kanyon,"A violet coloured, XS sized, Relaxed Leg Trousers",,0
192.229.173.173-10.42.0.151-80-58016-6,Trousers,Relaxed Leg,S,violet,I634948,C228735,Female,50,3,15.69,Cash,03-09-22,Metrocity,"A violet coloured, S sized, Relaxed Leg Trousers",,1
10.42.0.211-115.239.210.141-60998-80-6,Trousers,Relaxed Leg,M,violet,I269024,C278483,Male,49,1,300.08,Debit Card,12-08-22,Kanyon,"A violet coloured, M sized, Relaxed Leg Trousers",,0
10.42.0.211-52.55.212.72-60343-443-6,Trousers,Relaxed Leg,L,violet,I264126,C158261,Male,21,2,10.46,Cash,28-04-22,Metrocity,"A violet coloured, L sized, Relaxed Leg Trousers",,1
151.101.117.140-10.42.0.211-443-44355-6,Trousers,Relaxed Leg,XL,violet,I140362,C102607,Male,38,2,2100,Debit Card,24-10-21,Metrocity,"A violet coloured, XL sized, Relaxed Leg Trousers",,0
10.42.0.151-10.42.0.1-40411-53-17,Trousers,Joggers,XS,red,I617893,C808112,Male,65,5,1500.4,Cash,18-07-22,Metrocity,"A red coloured, XS sized, Joggers Trousers",,0
10.42.0.211-10.42.0.1-26187-53-17,Trousers,Joggers,S,red,I190439,C145982,Female,32,3,900.24,Credit Card,24-06-22,Metropol AVM,"A red coloured, S sized, Joggers Trousers",,1
173.194.68.188-10.42.0.211-5228-51311-6,Trousers,Joggers,M,red,I182480,C325166,Female,47,5,26.15,Credit Card,24-05-22,Kanyon,"A red coloured, M sized, Joggers Trousers",,0
172.217.6.234-10.42.0.151-443-46101-6,Trousers,Joggers,L,red,I203099,C266175,Female,53,1,300.08,Credit Card,01-12-21,Zorlu Center,"A red coloured, L sized, Joggers Trousers",,1
174.35.73.77-10.42.0.42-80-40183-6,Trousers,Joggers,XL,red,I740038,C213718,Male,34,1,300.08,Debit Card,14-12-22,Metropol AVM,"A red coloured, XL sized, Joggers Trousers",,0
172.217.12.206-10.42.0.151-443-52777-17,Trousers,Joggers,XS,orange,I215044,C184322,Female,61,1,40.66,Cash,19-01-23,Forum Istanbul,"A orange coloured, XS sized, Joggers Trousers",,1
180.149.153.234-10.42.0.211-80-60114-6,Trousers,Joggers,S,orange,I171352,C478668,Female,19,5,1500.4,Credit Card,13-10-21,Metrocity,"A orange coloured, S sized, Joggers Trousers",,0
10.42.0.211-123.125.29.220-56147-80-6,Trousers,Joggers,M,orange,I340002,C331539,Female,61,2,81.32,Cash,12-12-22,Forum Istanbul,"A orange coloured, M sized, Joggers Trousers",,0
172.217.10.65-10.42.0.42-443-39439-6,Trousers,Joggers,L,orange,I230886,C193813,Male,33,3,121.98,Cash,17-06-22,Mall of Istanbul,"A orange coloured, L sized, Joggers Trousers",,0
10.42.0.211-64.71.142.96-47254-443-6,Trousers,Joggers,XL,orange,I133005,C716870,Female,53,2,10.46,Cash,19-12-21,Zorlu Center,"A orange coloured, XL sized, Joggers Trousers",,0
172.217.12.206-10.42.0.151-443-39666-6,Trousers,Joggers,XS,yellow,I282711,C168973,Male,68,3,107.52,Cash,07-06-22,Kanyon,"A yellow coloured, XS sized, Joggers Trousers",,0
172.217.3.106-10.42.0.211-443-32961-6,Trousers,Joggers,S,yellow,I150266,C297748,Male,37,5,179.2,Cash,20-11-22,Kanyon,"A yellow coloured, S sized, Joggers Trousers",,0
174.129.32.118-10.42.0.211-443-43314-6,Trousers,Joggers,M,yellow,I339115,C678680,Male,69,4,1200.32,Credit Card,27-03-21,Metrocity,"A yellow coloured, M sized, Joggers Trousers",,0
172.217.6.238-10.42.0.151-443-49430-6,Trousers,Joggers,L,yellow,I185772,C119032,Female,40,3,15.69,Cash,13-01-22,Mall of Istanbul,"A yellow coloured, L sized, Joggers Trousers",,0
174.35.73.97-10.42.0.211-80-54917-6,Trousers,Joggers,XL,yellow,I122393,C134708,Female,67,1,40.66,Cash,07-06-22,Mall of Istanbul,"A yellow coloured, XL sized, Joggers Trousers",,1
202.77.129.150-10.42.0.151-80-47518-6,Trousers,Joggers,XS,green,I280459,C100299,Female,22,1,15.15,Credit Card,23-09-22,Metrocity,"A green coloured, XS sized, Joggers Trousers",,0
10.42.0.211-10.42.0.1-33416-53-17,Trousers,Joggers,S,green,I912888,C214164,Female,34,4,143.36,Debit Card,17-02-21,Kanyon,"A green coloured, S sized, Joggers Trousers",,0
203.205.158.63-10.42.0.151-80-34814-6,Trousers,Joggers,M,green,I238472,C299327,Female,34,1,300.08,Cash,17-11-21,Kanyon,"A green coloured, M sized, Joggers Trousers",,0
180.76.151.225-10.42.0.42-80-51657-6,Trousers,Joggers,L,green,I581146,C333988,Female,56,5,1500.4,Cash,11-12-22,Viaport Outlet,"A green coloured, L sized, Joggers Trousers",,0
10.42.0.1-10.42.0.42-53-11034-17,Trousers,Joggers,XL,green,I151425,C110568,Male,26,5,1500.4,Credit Card,12-05-22,Emaar Square Mall,"A green coloured, XL sized, Joggers Trousers",,0
10.42.0.42-47.93.77.222-59545-80-6,Trousers,Joggers,XS,blue,I252733,C132150,Female,69,5,75.75,Credit Card,17-05-22,Zorlu Center,"A blue coloured, XS sized, Joggers Trousers",,0
169.53.71.251-10.42.0.151-5222-53029-6,Trousers,Joggers,S,blue,I176351,C224260,Female,67,2,600.16,Cash,20-02-21,Cevahir AVM,"A blue coloured, S sized, Joggers Trousers",,0
172.217.9.234-10.42.0.211-443-40966-6,Trousers,Joggers,M,blue,I221786,C314993,Male,61,4,1200.32,Credit Card,15-04-21,Metropol AVM,"A blue coloured, M sized, Joggers Trousers",,0
10.42.0.211-23.206.125.17-34761-80-6,Trousers,Joggers,L,blue,I328774,C183588,Female,26,1,5.23,Cash,26-06-21,Forum Istanbul,"A blue coloured, L sized, Joggers Trousers",,1
10.42.0.211-10.42.0.1-3740-53-17,Trousers,Joggers,XL,blue,I752293,C211763,Male,63,4,1200.32,Cash,02-03-23,Zorlu Center,"A blue coloured, XL sized, Joggers Trousers",,0
10.42.0.151-10.42.0.1-17342-53-17,Trousers,Joggers,XS,indigo,I106866,C246898,Female,51,4,143.36,Credit Card,10-01-22,Zorlu Center,"A indigo coloured, XS sized, Joggers Trousers",,1
10.42.0.151-10.42.0.1-36799-53-17,Trousers,Joggers,S,indigo,I286110,C281244,Male,60,4,1200.32,Credit Card,11-12-22,Metropol AVM,"A indigo coloured, S sized, Joggers Trousers",,1
172.217.6.206-10.42.0.151-443-58327-6,Trousers,Joggers,M,indigo,I313265,C288863,Female,26,1,15.15,Debit Card,17-01-21,Viaport Outlet,"A indigo coloured, M sized, Joggers Trousers",,1
10.42.0.211-10.42.0.1-48501-53-17,Trousers,Joggers,L,indigo,I214882,C582997,Male,34,2,23.46,Credit Card,07-08-22,Kanyon,"A indigo coloured, L sized, Joggers Trousers",,0
172.217.10.238-10.42.0.151-443-48286-6,Trousers,Joggers,XL,indigo,I166473,C240916,Female,25,5,1500.4,Cash,20-03-22,Forum Istanbul,"A indigo coloured, XL sized, Joggers Trousers",,0
140.205.230.8-10.42.0.211-80-39947-6,Trousers,Joggers,XS,violet,I178412,C108007,Male,49,5,3000.85,Debit Card,23-11-22,Metropol AVM,"A violet coloured, XS sized, Joggers Trousers",,1
10.42.0.211-103.235.46.211-43400-443-6,Trousers,Joggers,S,violet,I261248,C104963,Male,69,1,11.73,Cash,26-02-21,Zorlu Center,"A violet coloured, S sized, Joggers Trousers",,0
175.100.207.231-10.42.0.151-80-33027-6,Trousers,Joggers,M,violet,I147152,C286640,Male,66,1,15.15,Cash,18-04-21,Kanyon,"A violet coloured, M sized, Joggers Trousers",,1
205.185.216.10-10.42.0.211-80-49044-6,Trousers,Joggers,L,violet,I531648,C156880,Male,23,3,900.24,Cash,08-10-22,Mall of Istanbul,"A violet coloured, L sized, Joggers Trousers",,0
172.217.10.97-10.42.0.151-443-46361-6,Trousers,Joggers,XL,violet,I215582,C129686,Female,18,4,162.64,Debit Card,29-12-21,Cevahir AVM,"A violet coloured, XL sized, Joggers Trousers",,0
202.77.129.150-10.42.0.151-80-39355-6,Trousers,Cropped,XS,red,I331938,C864800,Male,24,1,40.66,Debit Card,14-07-22,Metrocity,"A red coloured, XS sized, Cropped Trousers",,0
172.217.10.234-10.42.0.151-443-58302-6,Trousers,Cropped,S,red,I176706,C223982,Female,39,1,40.66,Cash,21-01-21,Kanyon,"A red coloured, S sized, Cropped Trousers",,1
157.240.2.20-10.42.0.211-443-50331-6,Trousers,Cropped,M,red,I306370,C158827,Female,50,4,2400.68,Credit Card,19-01-23,Metrocity,"A red coloured, M sized, Cropped Trousers",,1
172.217.3.98-10.42.0.211-443-48662-6,Trousers,Cropped,L,red,I894668,C253252,Male,52,1,1050,Credit Card,12-09-22,Metrocity,"A red coloured, L sized, Cropped Trousers",,0
172.217.12.162-10.42.0.211-443-58029-6,Trousers,Cropped,XL,red,I163001,C592891,Male,56,3,121.98,Cash,19-06-21,Metrocity,"A red coloured, XL sized, Cropped Trousers",,0
10.42.0.211-106.39.169.66-46047-80-6,Trousers,Cropped,XS,orange,I216555,C287380,Female,41,1,300.08,Debit Card,15-05-21,Metropol AVM,"A orange coloured, XS sized, Cropped Trousers",,0
10.42.0.211-101.69.121.110-44637-80-6,Trousers,Cropped,S,orange,I247751,C897202,Female,21,3,900.24,Debit Card,04-11-21,Emaar Square Mall,"A orange coloured, S sized, Cropped Trousers",,1
202.77.129.161-10.42.0.211-80-47612-6,Trousers,Cropped,M,orange,I238537,C618494,Male,42,1,300.08,Cash,05-05-21,Forum Istanbul,"A orange coloured, M sized, Cropped Trousers",,0
172.217.7.195-10.42.0.151-80-38915-6,Trousers,Cropped,L,orange,I128275,C228922,Female,50,2,600.16,Credit Card,30-12-21,Metropol AVM,"A orange coloured, L sized, Cropped Trousers",,1
172.217.11.36-10.42.0.211-443-57078-6,Trousers,Cropped,XL,orange,I167097,C101074,Female,53,2,600.16,Cash,25-09-21,Metrocity,"A orange coloured, XL sized, Cropped Trousers",,0
10.42.0.211-10.42.0.1-20332-53-17,Trousers,Cropped,XS,yellow,I329721,C242798,Female,32,4,4200,Credit Card,01-09-22,Kanyon,"A yellow coloured, XS sized, Cropped Trousers",,0
10.42.0.211-23.23.195.244-59035-443-6,Trousers,Cropped,S,yellow,I145120,C293612,Female,60,4,1200.32,Debit Card,04-02-23,Metrocity,"A yellow coloured, S sized, Cropped Trousers",,0
10.42.0.211-10.42.0.1-17721-53-17,Trousers,Cropped,M,yellow,I339998,C299567,Male,34,3,15.69,Credit Card,17-11-22,Zorlu Center,"A yellow coloured, M sized, Cropped Trousers",,0
10.42.0.211-123.125.29.138-33273-80-6,Trousers,Cropped,L,yellow,I101862,C352919,Female,24,2,1200.34,Credit Card,02-12-22,Viaport Outlet,"A yellow coloured, L sized, Cropped Trousers",,0
180.76.180.49-10.42.0.211-80-38385-6,Trousers,Cropped,XL,yellow,I292866,C152959,Female,44,2,600.16,Cash,06-08-21,Viaport Outlet,"A yellow coloured, XL sized, Cropped Trousers",,0
172.217.10.78-10.42.0.151-443-34931-6,Trousers,Cropped,XS,green,I244481,C104690,Female,32,3,900.24,Debit Card,12-03-22,Kanyon,"A green coloured, XS sized, Cropped Trousers",,0
10.42.0.151-104.244.43.131-49738-443-6,Trousers,Cropped,S,green,I399156,C285884,Female,42,1,5.23,Cash,14-09-22,Metrocity,"A green coloured, S sized, Cropped Trousers",,0
174.35.73.97-10.42.0.211-80-54412-6,Trousers,Cropped,M,green,I998832,C257559,Male,23,2,23.46,Credit Card,21-02-21,Metrocity,"A green coloured, M sized, Cropped Trousers",,1
10.42.0.211-10.42.0.1-37324-53-17,Trousers,Cropped,L,green,I228888,C261635,Male,33,1,1050,Cash,18-12-22,Kanyon,"A green coloured, L sized, Cropped Trousers",,1
10.42.0.211-106.39.162.36-52568-80-6,Trousers,Cropped,XL,green,I304606,C316806,Male,64,4,1200.32,Cash,07-03-23,Metrocity,"A green coloured, XL sized, Cropped Trousers",,1
239.255.255.250-10.42.0.1-1900-46451-17,Trousers,Cropped,XS,blue,I287543,C272133,Female,69,5,1500.4,Cash,06-04-21,Forum Istanbul,"A blue coloured, XS sized, Cropped Trousers",,1
172.217.3.106-10.42.0.211-443-49884-6,Trousers,Cropped,S,blue,I181621,C112446,Male,30,3,45.45,Debit Card,03-03-22,Cevahir AVM,"A blue coloured, S sized, Cropped Trousers",,0
10.42.0.42-106.39.169.66-57118-80-6,Trousers,Cropped,M,blue,I282516,C666466,Female,66,3,45.45,Cash,10-08-22,Viaport Outlet,"A blue coloured, M sized, Cropped Trousers",,1
10.42.0.151-10.42.0.1-20526-53-17,Trousers,Cropped,L,blue,I182260,C116531,Female,68,1,5.23,Cash,18-04-21,Metrocity,"A blue coloured, L sized, Cropped Trousers",,1
10.42.0.211-103.235.46.212-46105-443-6,Trousers,Cropped,XL,blue,I139323,C171015,Female,48,1,40.66,Cash,03-09-22,Metrocity,"A blue coloured, XL sized, Cropped Trousers",,0
172.217.10.138-10.42.0.211-443-38019-6,Trousers,Cropped,XS,indigo,I339366,C480735,Male,52,5,1500.4,Cash,08-06-21,Forum Istanbul,"A indigo coloured, XS sized, Cropped Trousers",,1
10.42.0.211-10.42.0.1-14839-53-17,Trousers,Cropped,S,indigo,I192802,C290819,Female,39,2,600.16,Cash,25-03-22,Metrocity,"A indigo coloured, S sized, Cropped Trousers",,0
10.42.0.151-121.29.54.142-59446-80-6,Trousers,Cropped,M,indigo,I137934,C202988,Female,29,3,15.69,Credit Card,25-04-22,Cevahir AVM,"A indigo coloured, M sized, Cropped Trousers",,1
157.240.18.19-10.42.0.211-443-47634-6,Trousers,Cropped,L,indigo,I322245,C306346,Female,48,4,143.36,Cash,05-06-21,Cevahir AVM,"A indigo coloured, L sized, Cropped Trousers",,1
172.217.12.142-10.42.0.211-443-49220-6,Trousers,Cropped,XL,indigo,I317066,C127551,Male,50,1,300.08,Credit Card,04-01-22,Metropol AVM,"A indigo coloured, XL sized, Cropped Trousers",,1
192.229.173.136-10.42.0.211-443-36901-6,Trousers,Cropped,XS,violet,I907323,C794449,Male,28,3,121.98,Cash,06-09-21,Metropol AVM,"A violet coloured, XS sized, Cropped Trousers",,1
202.77.129.146-10.42.0.151-80-60343-6,Trousers,Cropped,S,violet,I337976,C335131,Male,64,1,5.23,Credit Card,26-10-21,Mall of Istanbul,"A violet coloured, S sized, Cropped Trousers",,1
10.42.0.151-103.43.91.12-41773-443-6,Trousers,Cropped,M,violet,I174237,C289650,Female,36,1,40.66,Debit Card,12-02-23,Emaar Square Mall,"A violet coloured, M sized, Cropped Trousers",,1
